Generic Part Number	Device Description	Marketing Status	Literature Number	Literature Description
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM372	TPS73230 PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM373	TPS73216 PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM374	TPS73218 PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM375	TPS73219 PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM376	TPS73225 PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM593	TPS73225 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM594	TPS73219 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM595	TPS73250 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM596	TPS73213 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM597	TPS73230 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM598	TPS73215 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM599	TPS73216 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM600	TPS73201 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM601	TPS73233 Unencrypted PSpice Transient Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM602	TPS73218 Unencrypted PSpice Transient Model
TPS732-Q1	Automotive 250-mA, high-accuracy, low-dropout voltage regulator with reverse current protection	ACTIVE	SBVM171A	TPS73201 PSpice Transient Model (Rev. A)
TPS732-Q1	Automotive 250-mA, high-accuracy, low-dropout voltage regulator with reverse current protection	ACTIVE	SBVM363	TPS73250 PSpice Transient Model
TPS73201-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM171A	TPS73201 PSpice Transient Model (Rev. A)
TPS73215-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM370	TPS73215 PSpice Transient Model
TPS73216-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM373	TPS73216 PSpice Transient Model
TPS73218-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM374	TPS73218 PSpice Transient Model
TPS73225-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM376	TPS73225 PSpice Transient Model
TPS73230-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM372	TPS73230 PSpice Transient Model
TPS73233-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM371	TPS73233 PSpice Transient Model
TPS73250-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM363	TPS73250 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM029	TPS73527 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM044	TPS735285 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM172	TPS73501 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM268	TPS3831G18 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM518	TPS73530-Q1 Unencrypted PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM265	TPS73512 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM266	TPS73515 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM267	TPS73525 PSpice Transient Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM269	TPS73534 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM029	TPS73527 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM043	TPS73518 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM172	TPS73501 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM518	TPS73530-Q1 Unencrypted PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM265	TPS73512 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM266	TPS73515 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM267	TPS73525 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM268	TPS73533 PSpice Transient Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAN1	TPS73530-Q1 PSPice Transient model
TPS736	400-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM439	TPS73601 PSpice Transient Model
TPS736	400-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM498	TPS73601 Unencrypted PSpice Transient Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM036A	TPS73718 PSPICE Transient Model (Rev. A)
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM100A	TPS73701 PSpice Transient Model (Rev. A)
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM291	TPS73733 PSpice Transient Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM306	TPS73725 PSpice Transient Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM307	TPS73730 PSpice Transient Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM308	TPS73734 PSpice Transient Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM407	TPS73718 Unencrypted PSpice Model
TPS737-Q1	Automotive 1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM291	TPS73733 PSpice Transient Model
TPS737-Q1	Automotive 1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM305	TPS73719 PSpice Transient Model
TPS73801-SEP	Radiation-hardened, 2.2-V to 20-V, 1-A low-noise adjustable output LDO in Space Enhanced Plastic	ACTIVE	SLVMCX3	TPS73801-SEP Unencrypted PSpice Transient Model
TPS740	1.5-A, low-VIN (1.2-V), ultra-low-dropout voltage regulator	ACTIVE	SBVM037	TPS74001 PSpice Transient Model
TPS740	1.5-A, low-VIN (1.2-V), ultra-low-dropout voltage regulator	ACTIVE	SLVM273	TPS74012 PSpice Transient Model
TPS74201	1.5-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SBVM620	TPS74201 Unencrypted PSpice Transient Model
TPS74201	1.5-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SLIM016B	TPS74201 PSpice Transient Model (Rev. B)
TPS74301	1.5-A, low-VIN (0.8-V), high-accuracy, adjustable ultra-low-dropout voltage regulator with PG	ACTIVE	SBVM635	TPS74301 Unencrypted PSpice Transient Model
TPS74301	1.5-A, low-VIN (0.8-V), high-accuracy, adjustable ultra-low-dropout voltage regulator with PG	ACTIVE	SLIM015B	TPS74301 PSpice Transient Model (Rev. B)
TPS74401	3-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SBVM619	TPS74401 Unencrypted PSpice Transient Model
TPS74401	3-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SLIM008B	TPS74401 PSpice Transient Model (Rev. B)
TPS745	500-mA, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good	ACTIVE	SBVM931	TPS74501P Unencrypted PSpice Transient Model
TPS745	500-mA, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good	ACTIVE	SBVM932	TLV74501P PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM927	TPS74601P PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM928	TPS74601P Unencrypted PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM929	TPS74601PB PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM930	TPS74601PB Unencrypted PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM933	TPS74650P Unencrypted PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM934	TPS746065P PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM935	TPS746065P Unencrypted PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM936	TPS74633P PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM937	TPS74650P PSpice Transient Model
TPS746	1-A, low-IQ, high-accuracy, adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM938	TPS74633P Unencrypted PSpice Transient Model
TPS74701	500-mA, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM632	TPS74701 Unencrypted PSpice Transient Model
TPS74701	500-mA, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM033B	TPS74701 PSpice Transient Model (Rev. B)
TPS74801	1.5-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM633	TPS74801 Unencrypted PSpice Transient Model
TPS74801	1.5-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM032B	TPS74801 PSpice Transient Model (Rev. B)
TPS74901	3-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SBVM634	TPS74901 Unencrypted PSpice Transient Model
TPS74901	3-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM031B	TPS74901 PSpice Transient Model (Rev. B)
TPS75005	Dual, 500-mA low-dropout regulators & triple voltage rail monitor	NRND	SBVM096	TPS75005 PSpice Transient Model
TPS75100	Low Dropout, Two-Bank LED driver with PWM brightness control with 10mA/ch	ACTIVE	SBVM292A	TPS75100 PSpice Transient Model (Rev. A)
TPS75100	Low Dropout, Two-Bank LED driver with PWM brightness control with 10mA/ch	ACTIVE	SBVM654	TPS75100 Unencrypted PSpice Transient Model
TPS75233-EP	Enhanced Product Fast Transient Response Voltage Regulators	ACTIVE	SGLM029	TPS75233-EP PSpice Transient Model
TPS75233-EP	Enhanced Product Fast Transient Response Voltage Regulators	ACTIVE	SGLM030	TPS75233-EP Unencrypted PSpice Transient Model
TPS757	3-A, ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLVMAU4	TPS75701 Unencrypted PSpice Transient Model
TPS757	3-A, ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLVMAU5	TPS75701 PSpice Transient Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM765	TPS76130 PSpice Transient Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM766	TPS76132 PSpice Transient Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM767	TPS76133 PSpice Transient Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM768	TPS76138 PSpice Transient Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM769	TPS76150 PSpice Transient Model
TPS76201	100-mA, 10-V, low-IQ, adjustable low-dropout voltage regulator with enable	ACTIVE	SLVM667	TPS76201 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV2	TPS76338 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV3	TPS76338 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV4	TPS76328 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV5	TPS76328 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV6	TPS76316 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV7	TPS76316 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV8	TPS76301 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAV9	TPS76301 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW0	TPS76330 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW1	TPS76330 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW2	TPS76333 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW3	TPS76333 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW4	TPS76325 Unencrypted PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW5	TPS76325 PSpice Transient Model
TPS763	150-mA, 10-V, low-dropout voltage regulator with enable	ACTIVE	SLVMAW6	TPS76327 PSpice Transient Model
